samp_id,project_code,coord_y,coord_x,datetime,samp_wdepth_cm,samp_notes,tp_mgkg,m3_p_mgkg,m3_fe_mgkg,m3_al_mgkg,spsc_mgkg,wex_po4_mgkg,soil_primary_flag,soil_primary_flag_details
S00747,UPPB,40.761569,-83.492007,7/1/2024 13:40,50,Student Summer Project6 cores,300.741,13.658,962.79,1008.112,155.385,0.938,1,soil_ec_uscm_RNG_flag
S00748,FRUW,41.13198,-83.36629,6/24/2024 18:00,50,Student Summer Project 6 cores,259.775,2.922,920.653,1038.143,167.237,0.395,1,"soil_ec_uscm_RNG_flag, wex_nox_mgkg-below-detection-limit"
S00749,FRUW,41.131419,-83.366892,6/24/2024 18:15,50,Student Summer Project6 cores,509.284,13.42,898.978,1043.826,156.192,0.479,0,NA
S00750,FRUW,41.130887,-83.367045,6/24/2024 18:30,50,Student Summer Project6 cores,438.295,1.975,627.418,953.996,142.29,0.711,1,"soil_ec_uscm_RNG_flag, wex_nox_mgkg-below-detection-limit"
S01015,MAUB,41.678092,-83.351815,10/7/2021 17:29,5,NA,485.439,15.859,1517.923,632.846,140.829,NA,0,NA
S01016,MAUB,41.686415,-83.352067,10/7/2021 18:54,2.5,NA,865.659,12.345,1686.076,698.554,161.196,NA,0,NA
S01017,NORR,41.580261,-83.187443,10/21/2021 18:13,3,NA,419.899,12.806,281.944,107.08,15.096,NA,0,NA
S01018,NORR,41.581614,-83.187634,10/21/2021 18:36,6,NA,389.616,3.168,151.471,549.309,68.286,NA,0,NA
S01019,NORR,41.580228,-83.184618,10/21/2021 19:26,3,NA,352.147,2.413,125.848,720.987,87.333,NA,0,NA
S01020,LITP,41.498944,-83.03337,10/28/2021 18:42,18,NA,517.046,21.837,536.947,894.56,110.596,0.151,0,wex_po4_mgkg-below-detection-limit
S01021,LITP,41.495838,-83.034995,10/28/2021 19:47,29,NA,311.842,2.058,1335.079,673.209,149.143,0.137,0,wex_po4_mgkg-below-detection-limit
S01022,LITP,41.496534,-83.034626,10/28/2021 20:25,11,NA,617.642,19.724,491.535,639.231,80.879,0.159,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01023,LITP,41.496498,-83.034517,10/28/2021 20:36,41,NA,462.161,19.935,847.561,551.493,90.303,10.479,0,NA
S01024,MOXW,41.460054,-82.799991,11/4/2021 18:37,12,NA,1091.988,21.833,299.51,NA,-5.253,0.572,0,NA
S01025,MOXW,41.456659,-82.799318,11/4/2021 19:00,5,NA,479.423,5.859,101.022,657.043,75.172,0.126,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01026,MOXW,41.457445,-82.796442,11/4/2021 19:14,11,NA,443.601,6.424,106.238,16.183,1.315,0.301,0,NA
S01027,MOXW,41.458366,-82.793473,11/4/2021 19:34,3,NA,510.547,7.628,78.796,192.703,18.859,1.366,0,NA
S01028,DARR,41.533527,-83.006108,3/10/2022 16:16,62,NA,454.994,18.935,558.804,16.296,13.87,0.146,0,wex_po4_mgkg-below-detection-limit
S01029,DARR,41.533637,-83.005839,3/10/2022 16:53,51,NA,381.807,0.574,440.758,1.252,23.969,0.13,0,wex_po4_mgkg-below-detection-limit
S01030,DARR,41.530749,-82.995739,3/10/2022 18:18,3,NA,417.711,3.452,334.569,39.038,19.551,3.96,1,wex_po4_mgkg_ATT_flag
S01031,DARR,41.530615,-82.99202,3/10/2022 19:02,81,NA,511.159,6.2,181.797,23.396,6.55,1.669,0,wex_nh3_mgkg-below-detection-limit
S01032,MAGM,41.605493,-83.152182,3/25/2022 18:08,19,NA,501.506,11.783,228.203,21.233,3.287,8.112,1,wex_po4_mgkg_ATT_flag
S01033,MAGM,41.607633,-83.141942,3/25/2022 19:20,26,NA,595.304,9.729,1025.226,35.157,51.062,0.151,0,wex_po4_mgkg-below-detection-limit
S01034,MAGM,41.611,-83.129742,3/25/2022 20:06,45,NA,857.228,58.019,1894.223,116.392,60.203,0.214,1,"tp_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit"
S01035,OTTN,41.631777,-83.219564,3/29/2022 18:32,72,NA,638.471,7.015,250.546,588.359,74.407,0.144,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01036,OTTN,41.631305,-83.219728,3/29/2022 19:32,46,NA,547.598,9.721,147.671,580.543,65.108,0.135,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01037,NORR,41.580301,-83.184636,4/4/2022 14:05,25,NA,221.207,4.027,318.427,531.693,74.647,7.556,0,NA
S01038,NORR,41.580343,-83.187449,4/4/2022 14:24,25,NA,592.702,22.723,585.33,610.957,79.826,0.842,0,NA
S01039,NORR,41.580283,-83.184665,7/8/2022 15:38,40,NA,186.373,6.565,984.787,820.777,142.188,1.301,0,NA
S01040,NORR,41.580262,-83.18747,7/8/2022 15:59,40,NA,687.057,55.574,1594.969,875.885,133.283,2.005,0,wex_nox_mgkg-below-detection-limit
S01041,NORR,41.580768,-83.190193,7/8/2022 16:24,21,NA,62.147,0.811,82.835,456.536,56.192,0.492,0,NA
S01042,MAGM,41.605511,-83.152244,7/12/2022 15:29,32,NA,373.468,56.854,2431.911,125.385,92.166,1.873,1,"wex_nh3_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S01043,MAGM,41.607679,-83.141907,7/12/2022 16:17,23,NA,479.295,9.902,700.821,26.629,31.951,2.29,1,wex_po4_mgkg_ATT_flag
S01044,MAGM,41.611005,-83.129664,7/12/2022 16:48,42,NA,492.042,9.262,328.966,21.804,11.452,2.752,1,wex_po4_mgkg_ATT_flag
S01045,DARR,41.533665,-83.00575,7/21/2022 16:10,20,Had to move location because this was the only area we could get a adequate sediment sample. Normal area was only collecting water and minimal sediment,482.496,8.766,572.415,22.763,25.535,1.655,1,"wex_po4_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S01046,DARR,41.533523,-83.006102,7/21/2022 16:28,29,NA,333.86,4.868,717.837,24.84,37.721,0.766,0,wex_nox_mgkg-below-detection-limit
S01047,DARR,41.530707,-82.9957,7/21/2022 17:15,31,NA,227.016,69.914,3474.561,733.436,206.637,0.572,1,"wex_nh3_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S01048,DARR,41.530605,-82.992062,7/21/2022 17:42,48,NA,482.456,19.597,1727.157,62.609,83.202,1.286,1,"m3_al_mgkg_ATT_flag, wex_nox_mgkg-below-detection-limit"
S01049,OTTN,41.631785,-83.219533,7/27/2022 15:42,15,NA,406.359,19.462,1008.042,1165.473,170.154,0.999,0,wex_nox_mgkg-below-detection-limit
S01050,OTTN,41.631343,-83.219658,7/27/2022 16:44,33,This was the only spot that was not all rocks,450.746,21.846,702.684,641.544,90.711,3.167,0,NA
S01051,MAUB,41.678138,-83.351824,11/2/2022 19:35,26,NA,644,49,1744.877,819.793,141.744,0.247,0,wex_po4_mgkg-below-detection-limit
S01052,NORR,41.580304,-83.184653,11/3/2022 15:02,67,NA,304,3.5,205.481,335.185,46.374,2.951,0,NA
S01053,NORR,41.580279,-83.18749,11/3/2022 15:26,56,NA,687,42.7,898.956,501.603,64.609,0.157,0,wex_po4_mgkg-below-detection-limit
S01054,NORR,41.580856,-83.190214,11/3/2022 15:39,20,NA,131,2.4,502.778,795.417,116.784,3.218,1,wex_nh3_mgkg_ATT_flag
S01055,NORR,41.581135,-83.189556,11/3/2022 15:58,52,NA,292,2.4,208.268,401.851,55.232,2.558,0,NA
S01056,NORR,41.581693,-83.187327,11/3/2022 16:12,47,NA,1039,72,1079.171,774.487,76.636,0.939,1,wex_nh3_mgkg_ATT_flag
S01057,OTTN,41.631882,-83.21966,11/14/2022 16:27,15,NA,507,9.3,475.264,608.663,86.877,1.27,0,NA
S01058,OTTN,41.631357,-83.219615,11/14/2022 17:27,40,NA,513,11,329.471,230.038,33.607,1.561,0,NA
S01059,DARR,41.53356,-83.006074,11/16/2022 21:45,15,NA,417,4,462.554,4.438,22.115,0.349,0,NA
S01060,DARR,41.533658,-83.005808,11/16/2022 21:57,15,NA,377,2.1,550.471,1.128,28.516,0.143,0,wex_po4_mgkg-below-detection-limit
S01061,DARR,41.530727,-82.995635,11/16/2022 22:24,15,NA,407,9,834.798,37.033,41.468,0.132,0,wex_po4_mgkg-below-detection-limit
S01062,DARR,41.530576,-82.992016,11/16/2022 22:43,20,NA,442,1.8,112.729,14.546,6.072,1.075,0,NA
S01063,MAGM,41.605547,-83.152207,11/23/2022 19:37,15,"Area was frozen, I was able to break the ice and get to water and sediment",479,3,299.645,NA,13.622,0.999,0,NA
S01064,MAGM,41.607707,-83.141892,11/23/2022 19:53,15,Frozen water was broken to get sediment,486,1.7,370.479,NA,18.8,0.549,0,NA
S01065,MAGM,41.61102,-83.129663,11/23/2022 20:30,25,NA,395,7.1,329.207,135.242,26.688,0.169,0,wex_po4_mgkg-below-detection-limit
S01066,MAGM,41.60553,-83.152287,4/13/2023 16:05,27,NA,622,36,2193,84,95,0.217,0,wex_po4_mgkg-below-detection-limit
S01067,MAGM,41.607699,-83.141922,4/13/2023 16:35,17,NA,565,18.3,1127,10,45,0.172,0,wex_po4_mgkg-below-detection-limit
S01068,MAGM,41.611016,-83.129706,4/13/2023 17:31,20,NA,454,20.6,865,516,86,0.473,1,m3_al_mgkg_ATT_flag
S01069,NORR,41.580293,-83.184605,5/3/2023 18:00,25,NA,227,5.8,410,636,90,0.154,0,wex_po4_mgkg-below-detection-limit
S01070,NORR,41.580294,-83.187446,5/3/2023 18:26,15,NA,465,12.7,465,210,37,1.23,0,NA
S01071,NORR,41.580877,-83.190194,5/3/2023 18:44,25,NA,387,3,295,633,86,0.787,0,wex_nh3_mgkg-below-detection-limit
S01072,DARR,41.533657,-83.005861,5/9/2023 20:27,28,NA,317,0.216,261,NA,14,0.135,0,"m3_p_mgkg-below-detection-limit, wex_po4_mgkg-below-detection-limit"
S01073,DARR,41.533572,-83.00608,5/9/2023 20:36,20,NA,352,1.3,169,NA,8,0.131,0,wex_po4_mgkg-below-detection-limit
S01074,DARR,41.530734,-82.995415,5/9/2023 21:12,21,NA,454,3,255,10,12,0.135,0,wex_po4_mgkg-below-detection-limit
S01075,DARR,41.530637,-82.992018,5/9/2023 21:47,15,NA,464,9.9,694,22,31,1.04,0,NA
S01076,OTTN,41.631795,-83.219568,5/19/2023 15:42,35,NA,592,29,1955,990,193,0.482,0,NA
S01077,OTTN,41.631407,-83.219564,5/19/2023 16:28,70,NA,451,12,639,376,66,1.64,0,NA
S01078,MAGM,41.610897,-83.12952,7/26/2023 14:40,33,Clay,433,10.5,527,36,23,0.349,0,wex_nh3_mgkg-below-detection-limit
S01079,MAGM,41.607678,-83.141925,7/26/2023 15:12,23,NA,474,19,1425,19,62,0.235,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01080,MAGM,41.60554,-83.152112,7/26/2023 15:33,48,NA,620,22.9,2036,214,114,0.285,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01081,NORR,41.580247,-83.184642,8/16/2023 15:23,20,Clay,357,1.8,212,1030,128,0.134,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01082,NORR,41.580327,-83.187478,8/16/2023 15:55,30,Clay,513,26.5,1125,1061,158,0.195,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01083,NORR,41.581924,-83.193806,8/16/2023 16:16,33,"Location entered ex situ , later in the lab due to QR code error.",248,1,551,1320,181,0.154,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01084,NORR,41.580922,-83.189718,8/16/2023 16:27,77,NA,367,2.4,432,703,102,0.157,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01085,NORR,41.581458,-83.187383,8/16/2023 16:53,0,Mudflat,681,63.5,698,1129,105,0.717,1,"wex_nox_mgkg_ATT_flag, wex_nh3_mgkg-below-detection-limit"
S01086,DARR,41.533628,-83.005868,8/17/2023 16:20,104,NA,168,1.3,921,816,143,0.124,1,"m3_al_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01087,DARR,41.530682,-82.995557,8/17/2023 17:42,92,NA,544,28.5,1245,488,96,0.217,1,"wex_nox_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01088,OTTN,41.631788,-83.219442,8/22/2023 18:16,52,NA,538,15.9,1120,1050,167,0.195,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01089,OTTN,41.631697,-83.219423,8/22/2023 18:28,78,NA,428,9.2,1046,883,150,0.175,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01091,OTTN,41.631458,-83.219455,8/22/2023 19:22,70,NA,458,24.2,604,1219,149,0.545,0,wex_nh3_mgkg-below-detection-limit
S01092,OTTN,41.631462,-83.219457,8/22/2023 19:20,85,NA,522,23.6,610,990,124,0.163,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01094,MAGM,41.610985,-83.129513,11/7/2023 16:54,45,NA,475,38.7,1041,54,25,0.36,0,wex_nh3_mgkg-below-detection-limit
S01095,MAGM,41.607665,-83.14194,11/7/2023 17:43,15,Lots of detritus,445,12,1150,39,56,0.191,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01096,MAGM,41.6055,-83.152182,11/7/2023 18:20,60,NA,614,27,1741,109,82,0.259,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01097,NORR,41.580262,-83.184643,11/17/2023 16:19,40,NA,301,4.2,546,1007,142,0.133,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01098,NORR,41.580378,-83.191193,11/17/2023 14:59,70,Survey entered at lab because the iPad screen would not work out in the rain,662,37.5,1633,134,68,0.229,0,wex_po4_mgkg-below-detection-limit
S01099,NORR,41.582176,-83.193433,11/17/2023 17:09,57,GPS appoint off. Survey done at lab because iPad screen would not work in the rain.,277,0.8,1244,1469,237,0.183,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01100,NORR,41.581872,-83.18854,11/17/2023 17:20,92,GPS appoint off. Survey done at lab because iPad screen would not work in the rain.,232,2.3,661,1138,165,0.138,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01101,NORR,41.580258,-83.18463,7/1/2024 15:15,62,NA,477.375,6.737,1022.876,1066.526,172.34,0.139,1,"tn_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit"
S01102,NORR,41.580283,-83.187473,7/1/2024 15:38,42,NA,694.977,29.257,1304.374,103.309,54.811,0.196,0,wex_po4_mgkg-below-detection-limit
S01103,NORR,41.580895,-83.190217,7/1/2024 16:04,47,NA,178.181,0.904,593.449,1135.975,162.374,0.145,1,"tn_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit"
S01104,NORR,41.581155,-83.189518,7/1/2024 16:25,66,NA,186.26,1.877,566.712,1120.087,158.097,0.141,0,wex_po4_mgkg-below-detection-limit
S01105,NORR,41.581677,-83.187413,7/1/2024 16:34,32,NA,879.461,53.783,712.15,856.079,83.931,1.014,0,NA
S01106,DARR,41.533538,-83.006012,7/9/2024 15:33,28,NA,409.007,5.486,632.557,23.141,32.187,0.156,1,"wex_nox_mgkg_ATT_flag, wex_po4_mgkg-below-detection-limit"
S01107,DARR,41.533568,-83.006097,7/9/2024 15:46,36,NA,466.562,2.537,535.53,0.9,27.211,0.148,0,wex_po4_mgkg-below-detection-limit
S01108,DARR,41.53076,-82.99579,7/9/2024 16:06,28,NA,728.933,28.616,2131.168,771.699,177.962,0.309,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S01109,DARR,41.530555,-82.992087,7/9/2024 16:30,50,NA,518.465,14.943,868.219,23.429,35.809,0.156,0,wex_po4_mgkg-below-detection-limit
S01110,OTTN,41.6318,-83.219478,7/17/2024 15:41,74,NA,582.164,12.974,899.547,898.218,139.951,0.161,0,wex_po4_mgkg-below-detection-limit
S01516,TIPC,39.9598,-84.1459,9/24/2021 4:00,0,2.5/3 7.5YR,875.768,74.5,291,57,-52,7.499,0,wex_nh3_mgkg-below-detection-limit
S01517,TIPC,39.9582,-84.1431,9/24/2021 4:00,0,3/4 7.5YR,958.535,66.4,169,190,-35,3.761,1,m3_al_mgkg_ATT_flag
S01518,TIPC,39.9593,-84.1437,9/24/2021 4:00,0,4/3 7.5 YR,910.377,70,186,47,-54,10.377,1,m3_al_mgkg_RNG_flag
S01519,TIPC,39.9579,-84.1419,9/24/2021 4:00,0,4/3 7.5YR,897.579,48.1,197,102,-25,1.991,0,NA
S01520,TIPC,39.9592,-84.1455,9/24/2021 4:00,0,2.5/3 7.5YR,895.77,52,174,28,-39,4.509,1,m3_al_mgkg_RNG_flag
S01540,BROP,39.899277,-82.515056,6/28/2022 4:00,20,"CLAYEY/DARK BROWNNO RECORD OF WATER DEPTH",420.213,16.4,NA,816,133,0.14,1,"soil_pH_ATT_flag, wex_po4_mgkg-below-detection-limit"
S01541,BROP,39.89916,-82.514784,6/28/2022 4:00,20,"CLAYEY/DARK BROWNNO RECORD OF WATER DEPTH",244.059,14.6,765,688,107,0.14,0,wex_po4_mgkg-below-detection-limit
S01542,BROP,39.898778,-82.515454,6/28/2022 4:00,20,"CLAYEY/DARK BROWNNO RECORD OF WATER DEPTH",284.096,19,532,786,101,0.131,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01543,BROP,39.899198,-82.514221,6/28/2022 4:00,45,"CLAYEY/DARK BROWNNO RECORD OF WATER DEPTH",372.645,25.5,NA,543,117,0.14,1,"soil_ec_uscm_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01544,BROP,39.89924,-82.514269,6/28/2022 4:00,45,"CLAYEY/DARK BROWN NO RECORD OF WATER DEPTH",334.997,16.8,443,491,64,0.134,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S01545,BROP,39.899258,-82.514114,6/28/2022 4:00,45,"CLAYEY/DARK BROWN NO RECORD OF WATER DEPTH",497.308,20.4,450,451,56,0.138,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01546,BROP,39.899542,-82.514254,6/28/2022 4:00,10,"CLAYEY/DARK BROWNNO RECORD OF WATER DEPTH",396.989,32.1,939,683,98,0.176,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01547,BROP,39.899642,-82.514416,6/28/2022 4:00,10,"CLAYEY/DARK BROWNNO RECORD OF WATER DEPTH",503.759,28.3,596,416,52,0.134,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01548,BROP,39.899805,-82.514416,6/28/2022 4:00,10,"CLAYEY/DARK BROWNNO RECORD OF WATER DEPTH",621.988,24.9,582,379,51,3.227,1,wex_po4_mgkg_ATT_flag
S01549,BROP,39.899533,-82.514479,6/28/2022 4:00,0,CLAYEY/DARK BROWN,550.021,23.1,874,679,103,0.159,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01550,BROP,39.899767,-82.514586,6/28/2022 4:00,0,CLAYEY/DARK BROWN,464.917,22.7,NA,762,128,0.145,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01551,BROP,39.899722,-82.514186,6/28/2022 4:00,0,CLAYEY/DARK BROWN,489.59,14,932,391,82,0.142,0,"wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S01552,OAKE,41.024213,-83.687244,7/18/2022 18:08,10,Sample pairs with an intact core,146.309,20.8,NA,NA,209,0.192,0,wex_po4_mgkg-below-detection-limit
S01553,OAKE,41.024,-83.687387,7/18/2022 18:14,20,Sample pairs with an intact core,501.514,14.3,NA,NA,160,0.148,0,wex_po4_mgkg-below-detection-limit
S01554,OAKE,41.024377,-83.687286,7/18/2022 18:18,20,Sample pairs with an intact core,212.123,20.9,985,903,137,0.161,0,wex_po4_mgkg-below-detection-limit
S01555,OAKE,41.024577,-83.685319,7/18/2022 18:58,25,RM edit 4/4 to fix duplicate IDs.,301.491,20.5,893,NA,155,0.151,0,wex_po4_mgkg-below-detection-limit
S01556,OAKE,41.024903,-83.685326,7/18/2022 19:08,25,RM edit 4/4 to fix duplicate IDs.,485.783,15.8,806,NA,157,0.149,0,wex_po4_mgkg-below-detection-limit
S01557,OAKE,41.024998,-83.685652,7/18/2022 19:14,25,RM edit 4/4 to fix duplicate IDs.,594.613,29.4,NA,NA,206,0.153,0,wex_po4_mgkg-below-detection-limit
S01558,OAKE,41.02403,-83.684611,7/18/2022 19:30,25,Sample pairs with an intact core,786.749,50.1,NA,NA,154,0.148,0,wex_po4_mgkg-below-detection-limit
S01559,OAKE,41.024228,-83.684857,7/18/2022 19:35,25,Intact core pairs with this sediment core,830.34,39.8,990,988,128,0.14,0,wex_po4_mgkg-below-detection-limit
S01560,OAKE,41.024353,-83.684961,7/18/2022 7:43,25,Sample pairs with an intact core,645.368,29.1,838,NA,136,0.14,0,wex_po4_mgkg-below-detection-limit
S01561,OAKE,41.024085,-83.684572,7/18/2022 19:52,25,Sample pairs with intact core,615.882,40.4,820,NA,165,0.157,0,wex_po4_mgkg-below-detection-limit
S01562,OAKE,41.02403,-83.684611,7/18/2022 19:55,25,RM edit 4/4 to fix duplicate IDs.,721.462,37,865,NA,150,0.142,0,wex_po4_mgkg-below-detection-limit
S01563,OAKE,41.023945,-83.684519,7/18/2022 20:03,25,Sediment core pairs with intact core,297.411,23.8,846,NA,178,0.148,0,wex_po4_mgkg-below-detection-limit
S01564,BROP,39.899147,-82.515459,8/9/2022 16:23,10,NA,497.961,21.4,412,930,108,0.68,0,wex_nh3_mgkg-below-detection-limit
S01565,BROP,39.899268,-82.515156,8/9/2022 16:41,30,NA,457.69,15.2,1005,908,145,1.118,1,m3_fe_mgkg_RNG_flag
S01566,BROP,39.899142,-82.514784,8/9/2022 16:42,60,NA,194.408,8.5,423,734,99,0.396,0,wex_nh3_mgkg-below-detection-limit
S01567,BROP,39.899138,-82.514196,8/9/2022 16:50,90,RM edit 4/4 to fix duplicate IDs.,310.185,17.1,1495,423,114,0.54,1,"m3_fe_mgkg_RNG_flag, wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01568,BROP,39.899042,-82.514107,8/9/2022 16:59,70,NA,563.937,47.8,852,585,66,0.923,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01569,BROP,39.899243,-82.514224,8/9/2022 17:06,70,NA,255.927,8.8,341,241,38,1.223,0,"wex_nox_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01570,BROP,39.899432,-82.514312,8/9/2022 17:12,65,RM edit 4/4 to fix duplicate IDs.,274.941,12.6,164,433,46,0.585,0,wex_nh3_mgkg-below-detection-limit
S01571,BROP,39.899542,-82.514199,8/9/2022 17:19,60,NA,366.136,10.3,187,436,50,0.962,0,wex_nh3_mgkg-below-detection-limit
S01572,BROP,39.900003,-82.514576,8/9/2022 17:25,60,NA,272.83,17.1,649,754,105,0.408,0,wex_nh3_mgkg-below-detection-limit
S01573,BROP,39.899375,-82.514351,8/9/2022 17:36,50,NA,233.297,14.3,421,366,51,1.03,0,wex_nh3_mgkg-below-detection-limit
S01574,BROP,39.899223,-82.514442,8/9/2022 17:41,25,NA,139.8,13.1,521,351,56,1.182,0,NA
S01575,BROP,39.900023,-82.514689,8/9/2022 17:48,30,NA,248.538,31.5,739,593,77,1.168,0,NA
S01576,WESW,39.34529,-84.473918,9/8/2022 4:00,0,7.5YR 3/2,1504.697,42.1,236,378,14,5.371,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S01577,WESW,39.345975,-84.473887,9/8/2022 4:00,0,7.5YR 3/2,1175.744,86.4,375,510,-7,13.386,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S01578,GORF,39.243212,-84.422513,9/8/2022 4:00,0,3/1 7.5YR,2247.62,84.4,351,83,-55,6.24,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S01579,GORF,39.243297,-84.422383,9/8/2022 4:00,0,4/3 7.5YR,2060.904,57.9,794,517,45,2.888,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S01580,GORF,39.243402,-84.422553,9/8/2022 4:00,0,3/1 7.5YR,1777.524,114.1,584,656,-6,12.782,1,"tp_mgkg_RNG_flag, wex_nh3_mgkg-below-detection-limit"
S01581,BROP,39.898888,-82.515242,5/9/2023 16:35,30,NA,269,0.5,98,37,9,0.119,1,"m3_p_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S01582,BROP,39.899133,-82.515266,5/9/2023 16:45,30,NA,155,3.1,166,801,98,0.127,0,wex_po4_mgkg-below-detection-limit
S01583,BROP,39.899123,-82.514866,5/9/2023 16:55,30,NA,424,11.8,737,845,126,1.643,0,NA
S01584,BROP,39.899242,-82.514279,5/9/2023 17:05,62,NA,288,10.9,770,444,83,0.39,0,wex_nh3_mgkg-below-detection-limit
S01585,BROP,39.899068,-82.514156,5/9/2023 17:15,62,NA,473,20.2,614,554,77,0.952,0,NA
S01586,BROP,39.89918,-82.514004,5/9/2023 17:25,62,NA,253,13.9,1032,657,119,0.171,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit, wex_nox_mgkg-below-detection-limit"
S01587,BROP,39.899383,-82.514282,5/9/2023 17:35,68,NA,631,30.3,672,524,67,0.743,0,NA
S01588,BROP,39.89963,-82.514378,5/9/2023 17:45,68,NA,681,6.6,1177,506,117,0.156,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S01589,BROP,39.899947,-82.514612,5/9/2023 17:55,68,NA,172,4.9,509,610,93,0.523,0,NA
S01590,BROP,39.90003,-82.514681,5/9/2023 18:05,20,NA,453,31.6,571,814,93,1.057,0,NA
S01591,BROP,39.899532,-82.514451,5/9/2023 18:15,20,NA,502,12.7,1082,905,151,0.179,1,"m3_fe_mgkg_RNG_flag, wex_po4_mgkg-below-detection-limit"
S01592,BROP,39.899748,-82.514179,5/9/2023 18:25,20,NA,463,7.2,893,776,131,0.149,1,"soil_ec_uscm_RNG_flag, wex_po4_mgkg-below-detection-limit"
S01593,OAKE,41.024403,-83.687084,5/16/2023 15:31,30,NA,594,13.8,650,780,112,0.894,0,NA
S01594,OAKE,41.024408,-83.687235,5/16/2023 15:37,30,NA,655,15.1,661,807,114,0.953,0,NA
S01595,OAKE,41.024187,-83.687355,5/16/2023 15:42,30,NA,606,9.5,645,825,121,1.249,0,NA
S01596,OAKE,41.024369,-83.686224,5/16/2023 15:54,55,NA,650,9.8,757,1246,175,0.17,0,"wex_po4_mgkg-below-detection-limit, wex_nh3_mgkg-below-detection-limit"
S01597,OAKE,41.024906,-83.685887,5/16/2023 16:13,55,NA,594,16.6,828,1207,168,0.193,0,wex_po4_mgkg-below-detection-limit
S01598,OAKE,41.024904,-83.685372,5/16/2023 16:15,55,NA,681,19.8,636,1029,134,0.497,0,NA
